Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
side,-0.02,0.98,-0.04,-40.22,2.81,0.43,69.0,-10.0,18.0
side,-0.02,-1.0,0.12,9.58,0.18,-1.16,-29.0,0.0,13.0
side,0.02,-0.99,-0.2,-0.37,0.18,-0.06,-33.0,-5.0,-76.0
side,-0.02,0.98,-0.04,-3.6,2.38,1.16,59.0,-17.0,6.0
sitting,-0.98,-0.04,0.01,0.24,0.43,0.0,-3.0,52.0,-23.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,63.0,3.0,-67.0
sitting,-0.98,-0.07,0.07,0.12,0.37,0.18,-4.0,50.0,-25.0
side,0.0,-1.0,0.15,0.73,2.26,-0.67,-28.0,-8.0,16.0
sitting,0.99,0.04,0.13,0.0,0.06,-0.31,12.0,-42.0,-11.0
side,-0.02,0.98,0.01,3.23,-0.12,-0.55,65.0,-6.0,13.0
unknown,0.81,0.32,0.49,0.49,1.83,-0.79,3.0,-26.0,-2.0
side,0.0,0.96,0.02,-0.06,0.18,-0.12,63.0,-3.0,-72.0
unknown,-0.64,0.57,0.47,2.75,0.98,-0.61,40.0,3.0,19.0
side,0.02,-0.99,-0.2,-1.04,0.12,-0.06,-34.0,-4.0,-83.0
sitting,-0.98,-0.09,0.1,0.12,-0.06,-0.73,-6.0,52.0,-24.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,35.0,-35.0,3.0
unknown,-0.66,0.37,0.62,1.53,-0.12,0.61,19.0,8.0,23.0
supine,0.02,-0.02,1.0,0.0,0.18,-0.18,48.0,-8.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.06,-4.0,-23.0,-58.0
sitting,0.98,0.14,0.13,0.18,0.37,-0.43,19.0,-42.0,-4.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,34.0,-37.0,2.0
side,0.01,-1.01,0.04,3.97,1.1,-0.12,-43.0,-8.0,-61.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,32.0,-37.0,2.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-36.0,2.0
sitting,0.99,0.07,0.09,0.43,0.67,-0.49,15.0,-42.0,-14.0
sitting,-0.98,-0.08,0.06,-0.61,-0.73,-0.24,-5.0,52.0,-27.0
side,-0.04,0.96,0.03,1.28,0.37,-0.43,63.0,0.0,-69.0
side,-0.07,-1.0,0.12,-2.69,-0.37,5.37,-27.0,0.0,17.0
sitting,-0.98,-0.16,0.07,-2.38,1.89,0.31,-8.0,51.0,-22.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,32.0,-37.0,2.0
unknown,0.69,0.4,0.6,0.06,-0.79,-0.06,5.0,-19.0,6.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,34.0,-37.0,3.0
supine,0.01,-0.03,1.0,-0.37,0.24,-0.12,47.0,-9.0,18.0
sitting,1.0,0.05,0.07,0.06,-1.4,-0.79,12.0,-41.0,-11.0
sitting,-0.97,-0.18,0.07,-2.08,4.21,7.75,-7.0,49.0,-21.0
side,-0.02,0.97,0.09,1.34,0.12,-0.24,59.0,-11.0,20.0
side,0.02,0.91,0.2,5.55,0.85,-1.71,71.0,-1.0,-56.0
prone,0.02,0.06,-1.0,-9.4,2.93,-4.27,0.0,-28.0,-53.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.18,-5.0,-24.0,-60.0
unknown,-0.52,0.56,0.56,6.47,-5.68,15.75,27.0,7.0,19.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,31.0,-38.0,5.0
sitting,-0.98,-0.06,0.1,-3.6,4.94,8.0,-3.0,55.0,-24.0
sitting,-0.98,-0.09,0.06,0.24,-0.24,-0.06,-4.0,52.0,-27.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-38.0,1.0
unknown,-0.73,0.44,0.47,-3.78,1.53,-3.48,32.0,10.0,19.0
unknown,0.67,-0.51,0.55,0.24,1.34,-0.55,9.0,-29.0,3.0
sitting,1.0,0.02,0.02,1.77,0.98,-0.92,14.0,-42.0,-10.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-24.0,-63.0
side,0.0,-1.0,0.16,0.12,0.18,-0.18,-26.0,-6.0,19.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-5.0,-21.0,-65.0
unknown,-0.64,0.42,0.58,-1.16,-1.4,1.4,23.0,8.0,21.0
sitting,-0.99,-0.03,0.01,0.43,0.79,0.24,-4.0,53.0,-27.0
side,-0.01,-0.97,0.27,-0.85,0.31,0.0,-25.0,2.0,23.0
sitting,-0.98,-0.17,0.07,-0.18,0.37,0.85,-9.0,49.0,-21.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-38.0,4.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,33.0,-38.0,0.0
sitting,1.0,0.05,0.05,0.49,0.67,-0.61,14.0,-45.0,-8.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.24,31.0,-34.0,3.0
side,-0.02,0.97,0.1,1.77,-0.24,-0.18,62.0,-13.0,21.0
side,0.0,-0.99,0.23,2.81,0.43,-0.73,-21.0,0.0,17.0
side,-0.01,-0.97,0.26,55.73,7.08,-9.46,-24.0,2.0,21.0
sitting,-0.98,-0.09,0.05,0.06,-0.24,-0.12,-6.0,53.0,-26.0
sitting,-0.99,-0.02,-0.04,0.06,0.18,-0.49,-4.0,55.0,-33.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-23.0,-64.0
unknown,0.67,-0.53,0.55,-0.85,-0.31,-0.73,10.0,-29.0,3.0
sitting,1.0,0.05,0.06,0.18,-0.06,-0.67,13.0,-43.0,-5.0
side,0.02,-1.0,-0.17,0.24,0.18,-0.12,-34.0,-4.0,-82.0
side,0.02,-1.01,-0.05,0.92,0.18,-0.18,-41.0,-4.0,-75.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,63.0,-13.0,15.0
side,0.02,-1.01,0.02,0.31,0.18,-0.06,-42.0,-9.0,-68.0
sitting,1.0,0.05,0.05,-0.12,0.06,-0.12,14.0,-43.0,-11.0
side,0.02,-1.0,-0.17,0.12,0.18,-0.06,-34.0,-8.0,-78.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-23.0,-60.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-61.0
side,0.01,0.96,0.0,-0.12,0.31,-0.18,63.0,-3.0,-69.0
sitting,0.99,0.08,0.08,-0.73,-0.85,0.0,14.0,-42.0,-9.0
side,0.02,-1.01,0.01,5.74,1.16,-0.06,-42.0,-5.0,-69.0
sitting,-0.98,-0.16,0.08,2.93,-0.31,5.55,-9.0,48.0,-22.0
unknown,0.67,-0.54,0.52,-0.73,0.06,-0.12,10.0,-27.0,5.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,31.0,-37.0,4.0
side,-0.01,-1.0,0.15,-1.59,0.61,-0.06,-29.0,1.0,16.0
sitting,-0.98,-0.14,0.07,0.06,0.06,-0.18,-9.0,51.0,-23.0
side,0.01,0.96,-0.02,-3.54,3.97,-1.16,59.0,-3.0,-71.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-22.0,-62.0
side,-0.02,0.97,0.09,0.55,0.18,-0.18,59.0,-13.0,15.0
sitting,-0.98,-0.09,0.06,-0.06,0.31,-0.31,-5.0,53.0,-27.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-23.0,-67.0
side,0.01,-1.0,0.15,0.0,0.31,-0.06,-27.0,-5.0,19.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,35.0,-37.0,1.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.12,35.0,-37.0,4.0
sitting,0.96,0.21,0.15,0.18,1.1,-0.12,21.0,-41.0,-6.0
sitting,1.0,0.01,0.09,-0.18,0.31,-0.79,11.0,-43.0,-9.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-4.0,-24.0,-56.0
supine,0.01,-0.02,1.0,0.0,0.24,-0.12,33.0,-38.0,6.0
sitting,-0.98,-0.07,0.06,0.18,0.37,0.24,-3.0,53.0,-25.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-35.0,4.0
supine,0.02,-0.02,1.0,-0.06,0.06,0.0,47.0,-8.0,20.0
unknown,-0.53,0.56,0.7,-18.07,12.51,-7.32,56.0,26.0,-7.0
side,-0.02,0.97,0.07,-0.55,0.31,-0.18,59.0,-16.0,12.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-23.0,-60.0
side,0.0,-1.0,0.15,-1.4,-0.12,-0.06,-29.0,-5.0,14.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.31,34.0,-35.0,1.0
sitting,0.97,0.2,0.14,0.06,0.0,0.24,22.0,-41.0,-3.0
unknown,0.68,-0.52,0.52,0.24,0.31,-0.24,9.0,-28.0,2.0
side,-0.02,0.98,0.02,-9.7,4.15,1.04,62.0,-12.0,11.0
supine,0.01,-0.02,1.0,0.06,0.24,-0.12,32.0,-36.0,4.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-25.0,-58.0
unknown,-0.64,0.43,0.6,-0.24,1.89,-0.92,23.0,7.0,23.0
sitting,-0.98,-0.03,0.0,0.06,1.1,0.37,-4.0,54.0,-34.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-4.0,-22.0,-61.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.24,35.0,-38.0,2.0
sitting,-0.98,-0.09,0.06,0.85,-0.61,-0.18,-9.0,53.0,-27.0
side,-0.02,0.98,0.07,-0.61,0.06,-0.12,60.0,-12.0,15.0
sitting,-0.99,-0.02,-0.01,0.12,-0.55,-0.49,-3.0,54.0,-28.0
unknown,-0.33,-0.6,-0.73,-1.1,4.33,-3.05,-26.0,-1.0,-50.0
prone,-0.05,0.1,-0.99,0.06,0.06,-0.12,-5.0,-22.0,-63.0
unknown,-0.34,0.5,0.78,-8.3,2.01,-4.09,73.0,24.0,0.0
side,-0.01,-0.99,0.22,-4.15,0.55,0.49,-28.0,2.0,21.0
sitting,1.0,0.05,0.06,-0.12,0.73,0.37,11.0,-44.0,-14.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-23.0,-61.0
sitting,0.99,0.1,0.08,0.61,2.2,-0.67,14.0,-42.0,-9.0
prone,-0.05,0.09,-1.0,0.0,0.18,-0.18,-5.0,-23.0,-59.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-37.0,3.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,32.0,-35.0,4.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.12,32.0,-35.0,6.0
sitting,-0.99,-0.03,-0.02,-0.18,0.12,-0.24,-1.0,52.0,-28.0
supine,0.02,-0.02,1.0,-0.12,0.0,-1.16,51.0,-7.0,18.0
side,0.01,0.96,0.0,0.43,0.18,0.0,64.0,-2.0,-69.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-23.0,-60.0
side,-0.02,0.97,0.08,-1.16,0.12,-0.18,58.0,-12.0,16.0
sitting,-0.98,-0.09,0.11,1.89,-0.85,0.37,-5.0,49.0,-24.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-52.0,805.0,-99.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,33.0,-35.0,5.0
side,-0.01,-1.0,0.15,0.18,-0.18,-0.31,-27.0,3.0,20.0
unknown,-0.53,0.55,0.61,-0.06,-0.12,-1.22,70.0,29.0,-12.0
supine,0.01,-0.01,1.0,1.65,-0.67,-2.62,37.0,-36.0,6.0
side,0.02,-1.01,0.0,1.16,0.12,-0.06,-41.0,-8.0,-66.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,808.0,-100.0,-82.0
sitting,-0.98,-0.09,0.08,-2.62,2.32,-1.22,-5.0,52.0,-28.0
sitting,-0.98,-0.07,0.08,0.61,1.4,7.02,-5.0,53.0,-22.0
side,-0.02,0.97,0.1,2.5,0.92,-0.06,57.0,-15.0,14.0
sitting,-0.98,-0.02,-0.04,0.06,1.22,-0.67,-5.0,53.0,-34.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-22.0,-58.0
unknown,-0.32,0.39,0.81,2.14,-16.48,3.66,69.0,23.0,7.0
unknown,-0.62,0.4,0.64,0.73,-1.34,1.16,17.0,9.0,24.0
side,-0.01,-0.99,0.2,-0.55,0.24,-0.06,-26.0,4.0,25.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,57.0,-5.0,-66.0
supine,0.02,-0.02,1.0,-0.06,-0.06,0.31,50.0,-8.0,20.0
supine,0.02,-0.04,1.0,0.31,0.18,7.08,48.0,-5.0,17.0
supine,0.01,-0.03,1.0,-0.06,0.24,-0.24,47.0,-9.0,22.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-21.0,-60.0
side,0.01,-1.01,0.06,-0.31,0.18,-0.12,-44.0,-7.0,-66.0
supine,0.01,-0.02,1.0,-0.06,0.06,-0.18,34.0,-35.0,6.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.18,34.0,-36.0,5.0
sitting,1.0,0.02,0.08,0.67,0.67,0.12,12.0,-44.0,-8.0
prone,-0.05,0.06,-1.0,-3.3,4.21,-24.96,-5.0,-24.0,-57.0
side,-0.02,-1.01,0.11,-2.14,-0.31,0.0,-27.0,0.0,12.0
side,0.02,-0.99,-0.2,0.24,0.24,-0.12,-31.0,-5.0,-82.0
sitting,1.0,0.02,0.08,0.31,0.18,-0.06,12.0,-43.0,-12.0
sitting,1.01,0.04,0.01,3.78,1.4,4.15,13.0,-41.0,-11.0
sitting,-0.98,-0.1,0.08,-0.73,0.49,0.31,-6.0,52.0,-23.0
sitting,-0.97,-0.18,0.08,-0.06,0.12,-1.1,-11.0,50.0,-20.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.12,-5.0,-22.0,-63.0
unknown,-0.62,0.56,0.5,1.1,0.12,0.37,37.0,6.0,20.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,32.0,-35.0,2.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,61.0,-12.0,17.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-23.0,-60.0
side,0.01,0.96,-0.01,-1.77,0.73,-0.31,61.0,-1.0,-65.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,32.0,-37.0,4.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-5.0,-22.0,-57.0
unknown,-0.64,0.43,0.6,-1.65,0.12,-0.12,22.0,9.0,25.0
sitting,0.98,0.17,0.09,-0.18,-0.55,0.0,17.0,-41.0,-5.0
side,-0.01,-1.0,0.15,-0.55,0.12,-0.24,-27.0,2.0,12.0
unknown,-0.62,0.56,0.5,0.43,-0.06,0.24,38.0,3.0,21.0
sitting,-0.99,-0.03,-0.02,-0.24,1.16,-0.37,-5.0,53.0,-27.0
sitting,0.96,0.19,0.16,-0.55,-0.61,0.31,20.0,-39.0,-8.0
sitting,-0.99,-0.02,0.01,0.0,-0.55,-0.79,-2.0,55.0,-25.0
side,-0.02,0.98,0.06,0.31,0.18,-0.12,59.0,-11.0,13.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.06,-4.0,-22.0,-62.0
prone,-0.05,0.09,-0.99,0.12,0.18,-0.12,-4.0,-23.0,-58.0
sitting,0.99,0.03,0.11,0.31,0.24,-0.24,13.0,-41.0,-10.0
side,0.02,-1.0,-0.17,1.89,0.18,-0.12,-33.0,-4.0,-77.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-4.0,-23.0,-59.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.31,48.0,-9.0,20.0
sitting,1.0,0.02,0.08,-0.79,0.98,-0.79,14.0,-42.0,-11.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-3.0,-22.0,-65.0
unknown,-0.58,0.37,0.7,-1.04,2.81,-1.16,16.0,8.0,28.0
unknown,-0.64,0.43,0.6,0.18,1.59,-1.22,21.0,9.0,22.0
side,0.02,-0.99,-0.21,-0.24,0.12,-0.06,-30.0,-7.0,-75.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,60.0,-1.0,-64.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-21.0,-60.0
unknown,0.73,-0.6,-0.3,14.77,14.59,-13.37,-16.0,-36.0,-24.0
side,0.02,-1.01,0.0,1.65,0.18,-0.12,-42.0,-6.0,-65.0
side,0.05,-1.01,0.01,-0.43,0.0,-0.18,-32.0,-8.0,7.0
sitting,0.96,0.21,0.16,1.28,-0.18,-0.49,20.0,-43.0,-5.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,61.0,0.0,-65.0
side,0.02,-0.99,-0.2,0.12,0.18,-0.18,-32.0,-5.0,-76.0
unknown,-0.63,0.56,0.5,1.22,-0.06,0.79,35.0,4.0,16.0
side,-0.0,-1.0,0.2,-35.1,-1.71,5.43,-25.0,1.0,17.0
sitting,-0.98,-0.14,0.05,0.0,0.37,-0.12,-6.0,49.0,-24.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,33.0,-39.0,0.0
sitting,-0.99,-0.03,-0.02,-0.06,0.12,-0.06,-4.0,56.0,-26.0
sitting,0.96,0.2,0.15,0.12,-1.4,0.18,19.0,-41.0,-5.0
supine,0.01,-0.01,1.0,0.12,0.06,-0.12,36.0,-37.0,2.0
supine,0.01,-0.02,1.0,-0.06,0.12,-0.18,34.0,-37.0,3.0
side,0.02,-0.93,0.39,15.56,2.99,-1.1,-17.0,0.0,28.0
side,-0.01,0.97,0.02,-1.95,5.0,-3.97,63.0,-3.0,-66.0
side,-0.02,0.97,0.1,0.43,0.12,-0.12,57.0,-15.0,18.0
side,0.02,-1.02,0.05,9.64,13.55,-3.66,-28.0,-3.0,15.0
side,0.01,0.96,-0.0,0.31,0.12,-0.12,61.0,-4.0,-72.0
sitting,-0.98,-0.08,0.08,1.59,-0.92,0.92,-5.0,50.0,-24.0
supine,0.01,-0.02,1.0,0.06,0.24,-0.18,34.0,-34.0,4.0
sitting,0.97,0.2,0.14,-0.55,-0.18,0.85,21.0,-42.0,-3.0
sitting,-0.99,-0.01,-0.03,0.24,0.24,0.06,-2.0,55.0,-27.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-22.0,-63.0
unknown,-0.59,0.48,0.66,-0.79,-4.7,1.77,24.0,8.0,17.0
sitting,-0.98,-0.14,0.05,0.24,-0.61,-0.98,-9.0,51.0,-22.0
side,0.0,0.96,0.0,0.37,0.06,-0.06,64.0,-3.0,-64.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,32.0,-37.0,4.0
prone,-0.05,0.09,-1.0,0.12,0.24,-0.12,-5.0,-24.0,-63.0
unknown,-0.64,0.53,0.51,-0.79,-1.4,1.16,35.0,6.0,21.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-4.0,-23.0,-64.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-6.0,-24.0,-60.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-23.0,-62.0
sitting,-0.99,-0.03,-0.02,0.18,-0.49,-0.73,-4.0,55.0,-24.0
side,0.01,0.96,-0.0,-1.53,0.92,-0.24,61.0,-2.0,-70.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.18,48.0,-10.0,18.0
side,0.01,-1.0,0.14,0.79,0.24,-0.24,-28.0,-7.0,12.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-23.0,-59.0
sitting,-0.98,-0.14,0.08,-0.06,0.49,0.55,-5.0,50.0,-23.0
side,0.01,0.97,-0.05,22.52,-8.3,1.16,63.0,-1.0,-70.0
supine,0.02,-0.02,1.0,0.0,0.18,-0.12,50.0,-8.0,19.0
side,0.02,0.96,-0.05,0.0,0.0,-0.18,58.0,-1.0,-70.0
sitting,-0.99,-0.02,-0.04,-0.12,0.37,0.18,-4.0,54.0,-30.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,35.0,-38.0,2.0
sitting,-0.98,-0.02,0.01,0.0,-0.31,-0.37,-4.0,55.0,-28.0
supine,0.02,-0.02,1.0,0.06,0.12,0.06,48.0,-9.0,18.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.18,32.0,-33.0,1.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,34.0,-36.0,0.0
sitting,-0.98,-0.0,0.02,0.0,-0.79,-0.92,-5.0,53.0,-26.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-23.0,-59.0
supine,0.01,-0.03,1.0,-0.79,0.61,-0.12,48.0,-9.0,23.0
side,0.0,0.96,0.02,-0.12,0.12,-0.24,63.0,-1.0,-74.0
sitting,0.97,0.18,0.13,0.49,1.22,-1.4,16.0,-42.0,-1.0
supine,0.01,-0.03,1.0,0.31,0.06,-0.06,48.0,-11.0,16.0
sitting,-0.98,-0.1,0.08,0.12,0.24,0.67,-5.0,51.0,-26.0
sitting,-0.98,-0.14,0.05,0.43,-0.73,-0.37,-6.0,50.0,-24.0
sitting,-0.98,-0.17,0.07,-0.31,0.37,-0.06,-9.0,49.0,-23.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,68.0,-1.0,-61.0
unknown,0.69,-0.53,0.52,2.81,0.0,2.56,8.0,-28.0,2.0
unknown,-0.54,0.44,0.68,1.04,0.06,0.73,68.0,28.0,-8.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,34.0,-38.0,0.0
unknown,0.68,-0.53,0.53,0.61,-0.18,-0.49,8.0,-29.0,8.0
sitting,-0.98,-0.08,0.05,-1.1,1.16,-2.56,-5.0,52.0,-21.0
side,0.02,-1.01,-0.02,-5.25,-0.55,-0.12,-42.0,-4.0,-67.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-25.0,-60.0
sitting,0.99,0.04,0.13,0.0,0.85,0.37,13.0,-39.0,-3.0
sitting,1.0,0.05,0.06,0.12,-1.28,-1.65,13.0,-43.0,-12.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.06,-5.0,-22.0,-54.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,35.0,-36.0,8.0
side,0.01,-0.9,0.16,24.84,-2.5,-5.49,-28.0,-2.0,18.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-6.0,-23.0,-59.0
sitting,0.99,0.12,0.09,2.69,-0.92,-0.73,15.0,-43.0,-13.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,35.0,-37.0,2.0
side,0.01,-0.99,0.19,-9.83,-4.03,2.32,-25.0,-7.0,17.0
unknown,0.68,-0.52,0.53,1.34,0.73,1.34,9.0,-29.0,5.0
side,0.01,0.96,-0.01,-0.92,0.49,-0.18,63.0,-1.0,-70.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.18,34.0,-36.0,3.0
sitting,-0.99,-0.02,-0.03,0.49,-1.1,-0.49,-4.0,53.0,-33.0
side,-0.01,-1.0,0.03,-1.77,-1.34,0.0,-43.0,-9.0,-67.0
supine,0.02,-0.02,1.0,0.0,0.12,-0.31,50.0,-8.0,23.0
side,0.02,-1.01,-0.06,-1.1,0.24,-0.18,-41.0,-5.0,-70.0
supine,0.01,-0.02,1.0,-0.06,0.12,-0.18,33.0,-37.0,1.0
unknown,-0.58,0.38,0.69,-2.93,0.31,-0.73,16.0,6.0,21.0
sitting,-0.98,-0.09,0.06,0.12,0.18,0.24,-5.0,51.0,-27.0
unknown,-0.64,0.52,0.52,2.75,-0.31,0.67,34.0,5.0,22.0
sitting,-0.99,-0.06,0.05,-1.34,4.88,-1.59,-8.0,54.0,-23.0
sitting,0.97,0.18,0.14,-0.37,0.18,-0.12,21.0,-40.0,-6.0
side,-0.02,0.97,0.09,-0.67,0.12,-0.12,59.0,-12.0,18.0
sitting,1.0,0.04,0.05,0.24,0.43,-0.12,13.0,-45.0,-10.0
side,0.02,-1.01,0.06,0.12,0.18,-0.12,-44.0,-7.0,-66.0
unknown,-0.58,0.38,0.68,-5.19,0.37,0.0,16.0,6.0,22.0
sitting,0.99,0.04,0.13,0.06,0.18,-0.55,12.0,-42.0,-9.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,34.0,-39.0,3.0
side,0.05,-1.01,0.03,1.83,0.31,-0.49,-32.0,-7.0,10.0
sitting,0.98,0.12,0.12,-1.16,-4.7,0.12,16.0,-42.0,-7.0
sitting,0.96,0.21,0.15,0.79,0.55,-1.28,19.0,-40.0,-3.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,35.0,-38.0,0.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-38.0,0.0
sitting,0.99,0.08,0.08,1.16,3.42,-3.3,14.0,-43.0,-8.0
side,0.01,0.96,0.0,0.43,0.0,-0.18,60.0,-2.0,-68.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-37.0,3.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-24.0,-64.0
unknown,-0.57,0.4,0.69,-2.01,-0.79,0.18,17.0,6.0,30.0
side,-0.02,0.97,0.08,-1.1,0.06,-0.12,61.0,-14.0,18.0
side,0.02,-1.01,0.06,-0.24,0.12,-0.06,-43.0,-8.0,-62.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.24,-6.0,-21.0,-60.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,33.0,-36.0,5.0
side,0.05,-1.01,0.01,1.34,0.31,-0.24,-33.0,-8.0,9.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,61.0,2.0,-68.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-6.0,-23.0,-57.0
unknown,-0.57,0.41,0.69,0.55,-1.59,0.37,15.0,5.0,26.0
sitting,-0.98,-0.06,0.05,0.55,-0.61,-2.32,-5.0,54.0,-29.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-5.0,-24.0,-62.0
unknown,-0.29,-0.58,-0.75,0.24,2.99,-0.61,-28.0,0.0,-47.0
supine,0.02,-0.02,1.0,0.06,0.12,-0.12,49.0,-8.0,23.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-2.0,-23.0,-57.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-23.0,-60.0
side,-0.02,0.97,0.1,-0.55,0.12,-0.18,60.0,-13.0,15.0
sitting,-0.98,-0.13,0.05,-0.31,0.67,0.92,-6.0,51.0,-21.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,32.0,-35.0,1.0
prone,-0.05,0.09,-0.99,-0.06,0.18,-0.18,-6.0,-23.0,-62.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-4.0,-23.0,-62.0
sitting,0.98,0.13,0.13,-0.18,-0.37,-0.37,19.0,-41.0,-7.0
unknown,-0.66,0.5,0.52,-2.38,0.12,0.73,34.0,8.0,20.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.24,-4.0,-24.0,-58.0
side,-0.02,-1.01,0.09,-4.09,0.0,0.0,-28.0,-1.0,14.0
supine,0.01,-0.01,1.0,-0.06,0.06,-0.18,32.0,-36.0,2.0
unknown,-0.65,0.38,0.63,3.17,0.12,-0.24,18.0,6.0,23.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-25.0,-59.0
